ProductName,Revenue
Asstd Design Bubble Gum Ring,177.99
Envelope 50 Romantic Images,177.89999999999998
Black Sil't Squ Candle Plate,177.76000000000002
Amber Glass Tassle Bag Charm,177.74
Glass And Painted Beads Bracelet Ol,175.32999999999998
Filigree Diamante Earrings,174.94
Blue Glass Chunky Charm Bracelet,174.78000000000003
Cracked Glaze Necklace Red,174.39000000000001
Old Doc Russel Metal Sign,173.60000000000002
Murano Style Glass Bracelet Gold,172.45999999999998
Gold/Amber Drop Earrings W Leaf,172.34
Jade Green Enamel Hair Comb,172.22
Spots On Red Bookcover Tape,170.88
Elephant Clip W Suction Cup,170.88
Purple Gemstone Necklace 45cm,170.48
Black Vint Art Dec Crystal Necklace,170.46
Black Vintage Crystal Earrings,169.08
Set 10 Cards Cheerful Robin 17065,168.18
Midnight Blue Drop Crystal Necklace,167.82
Diamante Hair Grip Pack/2 Montana,167.47
Pink Felt Easter Egg Basket,167.16
Gold Diamante Star Brooch,167.02
Drop Diamante Earrings Black Diamon,166.5
Silver Black Orbit Drop Earrings,166.35
Silver Black Orbit Bracelet,165.76
Black 3 Bead Drop Earrings,164.35000000000002
Pink Murano Twist Necklace,163.66
Black Photo Album,161.39999999999998
Necklace+Bracelet Set Fruit Salad,161.01999999999998
Diamante Bow Brooch Black Colour,157.93
Dotcomgiftshop Tea Towel,156.9
Turq Pendant Triple Shell Necklace,156.07999999999998
Blue White Plastic Rings Lampshade,155.68
Diamond Las Vegas Necklace 45cm,155.46
Crochet Dog Keyring,155.22
Fire Polished Glass Bracelet Montan,155.07
Cream And Pink Flowers Pony,154.98999999999998
White Vintage Crystal Bracelet,154.53000000000003
Yuletide Images S/6 Paper Boxes,154.32
Vintage Enamel & Crystal Necklace,153.47
Mop Pendant Shell Necklace,153.35
"Flower Glass Garland Neckl36""Blue",153.29
Black Crystal Drop Earrings,153.13
Amethyst Hoop Earring Floral Leaf,151.86
The King Gift Bag 25x24x12cm,151.22
Mirrored Wall Art Foxy,150.11
Vintage Bead Pink Shade,149.89
Blue Hole Punch,149.89
"Flower Glass Garld Neckl36""Turquois",147.68
Zinc Heart Lattice Tray Oval,147.15
Turquoise Heart Of Glass Bracelet,147.02
Jet Black Las Vegas Necklace 45cm,146.86
Wine Bottle Dressing Ltblue,146.62
White/Pink Mini Crystals Necklace,146.61
White Murano Twist Bracelet,145.32
Riviera Necklace,144.13
Pink Small Jewelled Photoframe,143.28
White Vintage Crystal Earrings,142.13
Green Drop Earrings W Bead Cluster,141.61
Jet Black Las Vegas Bracelet Round,141.05
A4 Wall Tidy Red Flowers,140.79
Sweetheart Carry-All Basket,139.82999999999998
Blue Easter Egg Hunt Start Post,139.21
Cracked Glaze Necklace Ivory,139.09
Silicon Star Bulb Blue,138.36
Pink Flock Photo Frame,138.35999999999999
3 Pink Hen+Chicks In Basket,138.35999999999999
Pink Flock Suede Cushion Cover,138.35999999999999
Set Of 6 Easter Rainbow Chicks,138.35999999999999
Hand Painted Hanging Easter Egg,138.28000000000003
Resin Necklace W Pastel Beads,138.04000000000002
Black Cherry Lights,137.36
Blue Tiled Tray,137.36
Hanging Heart Basket,136.4
Bird On Branch Canvas Screen,134.75
Amber Bertie Glass Bead Bag Charm,134.31
Vintage Photo Album Paris Days,134.08
Blue Organdy Round Lampshade W Bea,133.44
Pink Boudoir T-Light Holder,133.44
Folkart Zinc Star Christmas Dec,133.44
Lilac Feathers Curtain,132.72
Ant Silver Purple Boudicca Ring,132.7
15 Pink Fluffy Chicks In Box,132.7
Happy Birthday Card Stripey Teddy,132.52
Set/3 Tall Glass Candle Holder Pink,132.46
Cupid Scented Candle In Glass,131.34
5 Strand Glass Necklace Amethyst,129.38
Set 6 Cards Sparkly Reindeer 17262,129.07
Ivory Pendant Triple Shell Necklace,129.05
Silver/Natural Shell Necklace,128.24
Set 10 Cards Perfect Post 17090,128.0
Modern Vintage Cotton Shopping Bag,127.96000000000001
Pink Butterfly Washbag,127.21
Glass And Beads Bracelet Ivory,126.75
Diamante Necklace Purple,125.58000000000001
Green Pop Art Mao Cushion Cover,125.28
Pink Gauze Butterfly Lampshade,124.28
Orange/Wht/Fuschia Stones Necklace,122.62
French Chateau Large Fruit Bowl,122.5
Tiny Crystal Bracelet Green,121.78
Set 10 Xmas Cards & Badges 17070,120.97000000000001
Dusty Pink Christmas Tree 60cm,119.43
Frog King Watering Can,119.42999999999999
Black Drop Earrings W Long Beads,118.19
"Letter ""W"" Bling Key Ring",117.98
Pink Christmas Flock Droplet,117.88
Metal Base For Candles,117.47999999999999
Cute Rabbit Ceature Screen,117.15
Ivory Shell Heart Earrings,116.44999999999999
Black Gemstone Necklace 45cm,116.32
Set 10 Cards Out Of Order 17216,115.41000000000001
Blue Teatime Print Bowl,115.3
White Rosebud & Pearl Necklace,114.00999999999999
New Baroque B'fly Necklace Red,113.13000000000001
Amber Glass/Shell/Pearl Necklace,112.61
Cherry Blossom Table Clock,112.34
"Letter ""O"" Bling Key Ring",112.19999999999999
Orange Flower Mug,111.78
White Frangipani Hair Clip,111.19999999999999
Beaded Love Heart Jewellery Set,111.19999999999999
Psychedelic Metal Sign Calendar,110.60000000000001
Flower Garland Necklace Red,110.39999999999999
Montana Diamond Cluster Earrings,109.91
Drop Earrings W Flower & Leaf,109.47999999999999
The King Gift Bag,109.2
"Pearl & Shell 42""Neckl Green",106.22
Rabbit Easter Decoration,106.16
Fire Polished Glass Bracelet Red,104.73999999999998
Robin Christmas Card,102.72999999999999
Blue Flock Cushion Cover,102.47999999999999
Set 10 Cards Jingle Bells 16957,102.4
Pink Murano Twist Bracelet,102.25
Antique Olive Green Flower Earrings,102.25
Cracked Glaze Earrings Red,102.11
Set 10 Christmas Cards Hohoho 16956,101.98
Set 10 Cards Scottie Dog 17211,101.68
Hanging Butterfly Egg,100.08
Glass Bead Hoop Earrings Amethyst,100.0
Blue Stripes Shoulder Bag,99.9
Set 10 Card Christmas Welcome 17112,99.85
Purple Las Vegas Bracelet Round,98.63
Amber 3 Bead Drop Earrings,98.58
Blue Netting Storage Hanger,98.0
Gold Flower Cushion Cover,98.0
Blue Crusoe Check Lampshade,96.12
White Bird Garden Design Mug,95.96
Set 10 Cards Snowy Snowdrops 17100,95.79
Green/Blue Ceramic Candle Holder,95.52
New Baroque Small Necklace Black,94.44
Jade Crystal+Glass Bracelet,92.16
Cote D'azure Necklace,92.01
Lighthouse Printed Metal Sign,91.92
Enamel Blue Rim Tea Container,91.39999999999999
Pink New Baroque Flock Candlestick,90.12
Set 10 Cards Hats & Stockings 17081,89.84
5 Strand Glass Necklace Amber,89.57000000000001
White Heart Of Glass Bracelet,87.68
Fire Polished Glass Neckl Green,87.53
Purple Vintage Earrings,87.3
Pink/Amethyst/Gold Necklace,86.98
Classical Rose Table Lamp,86.16
Set/4 Garden Rose Dinner Candle,83.58
New Baroque B'fly Necklace Crystal,82.89
Yellow/Pink Ceramic Candle Holder,81.78999999999999
Red Purse With Pink Heart,80.71
Maxwell 2 Tone Blue 60 Page Photo A,79.78999999999999
Round Cactus Candle,79.62
Ant Silver Turquoise Boudicca Ring,79.62
Glass Bead Hoop Earrings Black,79.58
Gingham Oven Glove Red Heart,78.39
Black Flower Candle Plate,77.84
Amber Fine Bead Necklace W Tassel,77.59
Black Fine Bead Necklace W Tassel,77.44
Fire Polished Glass Bracelet Black,76.65
Silver Looking Mirror,76.6
Girly Pink Tool Set,76.6
Orange Pendant Triple Shell Necklac,76.6
Set 10 Cards Wishing Tree 17116,76.08
Glass Bead Hoop Necklace Green,75.66
New Baroque B'fly Necklace Green,75.65
Pastel Pink Photo Album,75.32
Rasta In Bath W Spliff Ashtray,74.17
Champagne Tray Blank Card,73.91999999999999
Silver And Black Orbit Necklace,73.73
Asstd Rasta Key-Chains,73.67
"Flower Glass Garland Neckl36""Green",73.6
"Letter ""U"" Bling Key Ring",73.56
Midnight Blue Crystal Drop Earrings,73.4
Floral Blue Monster,73.05
Antique Mid Blue Flower Earrings,72.94
Antique Opal White Flower Earrings,72.92
Antique Raspberry Flower Earrings,72.72
Silicon Cube 25w Blue,72.58000000000001
Ivory Gold Metal Bag Charm,72.55
Silver/Nat Shell Necklace W Pendant,72.19000000000001
Diamante Necklace Black,71.88
Black Gemstone Bracelet,71.72
Clam Shell Large,70.45
Dairy Maid Pudding Bowl,70.45
New Baroque Black Boxes,69.96000000000001
Pink Cherry Blossom Cup & Saucer,69.17999999999999
Eight Piece Creepy Crawlie Set,69.17999999999999
Pink Cherry Lights,68.68
Pink Poodle Hanging Decoration,68.45
Copper And Brass Bag Charm,66.42
Crochet Rose Des Clothes Hanger,66.35
Black Diamond Cluster Necklace,65.29
Pink Tall Porcelain T-Light Holder,64.3
Freshwater Pearl Bracelet Ivory,64.25
Incense Bazaar Peach,64.08
Big Polkadot Mug,63.900000000000006
Set 10 Cards Jingle Bells 17217,63.730000000000004
Pearl And Cherry Quartz Braclet,62.1
Rose Pendant Triple Shell Necklace,61.86
Pale Pink/Amethyst Stone Necklace,61.349999999999994
Resin Bracelet W Pastel Beads,61.28
Purple Amethyst Necklace W Tassel,60.519999999999996
Glass Bead Hoop Earrings Green,60.120000000000005
Small Tahiti Beach Bag,60.08
Diamante Necklace Green,60.010000000000005
Heart Shaped Mirror,59.9
Set 10 Minicards Cute Snowman 17071,59.75
White Stone/Crystal Earrings,59.27
English Rose Scented Hanging Heart,58.44
Vintage Bead Pink Jewel Box,58.44
Turquoise Christmas Tree,57.65
"Pocket Mirror ""Glamorous""",57.65
Cracked Glaze Earrings Brown,57.48
Tiny Crystal Bracelet Blue,57.47
Glass Bead Hoop Necklace Amethyst,56.88
Glass Bead Hoop Necklace Montana,56.7
Baroque Butterfly Earrings Crystal,56.32
S/4 Black Disco Partition Panel,56.25
Ubo-Light Triobase Purple,55.599999999999994
Mug Dotcomgiftshopcom,55.519999999999996
Chunky Cracked Glaze Necklace Ivory,55.3
Funky Flower Picnic Bag For 4,55.24
Set/3 Floral Garden Tools In Bag,55.199999999999996
Pink/White Ribbed Melamine Jug,55.199999999999996
Diamante Necklace,54.660000000000004
Set 10 Cards Magical Tree 17086,54.64
Hearts Wrapping Tape,54.6
Classic Diamante Necklace Jet,53.800000000000004
Set 10 Cards Christmas Tree 16955,53.36
Danish Rose Umbrella Stand,53.2
Blue Breakfast Cup And Saucer,53.08
Set 10 Cards 12 Days Of Xmas 17059,52.92
Happy Birthday Card Teddy/Cake,52.199999999999996
Cat With Sunglasses Blank Card,52.199999999999996
Set 10 Cards Xmas Choir 17068,52.07
Amethyst 3 Bead Drop Earrings,51.89
Montana Diamond Cluster Necklace,51.86
Cracked Glaze Earrings Ivory,51.23
Set 10 Cards Poinsettia 17093,51.2
Set 10 Card Perfect Nativity 17089,51.2
Glass Cake Cover And Plate,51.14
Purple/Blue Ceramic Candle Holder,51.12
Set 10 Card Snowman 16965,50.63
Set 10 Cards David's Madonna 17074,50.36
White Beaded Garland String 20light,50.28
Set 10 Cards Xmas Graphic 17218,49.94
Vintage Glass Tea Caddy,49.050000000000004
Fire Polished Glass Neckl Bronze,49.050000000000004
Large Round Cutglass Candlestick,48.32
Purple Anemone Artificial Flower,47.92
Set 10 Mini Santa & Snowman 17087,47.8
Large Black Diamante Hairslide,47.76
Blue/Yellow Ceramic Candle Holder,47.76
Pink Combo Mini Crystals Necklace,47.46
3 Wick Christmas Briar Candle,47.11
Set Of 16 Vintage Ivory Cutlery,46.64
Light Topaz Teal/Aqua Col Necklace,46.29
Curious Images Scrap Book Set,45.96
Green With Metal Bag Charm,45.96
White With Metal Bag Charm,45.96
Set 10 Cards Rudolphs Nose 17097,45.730000000000004
Set 10 Cards Filigree Bauble 16961,44.44
Silver/Black Pendant Orbit Necklace,43.75
Rose Flower Candle+Incense 16x16cm,42.66
"Pearl & Shell 42""Neckl Ivory",42.54
Bling Key Ring Stand,42.480000000000004
Baroque Butterfly Earrings Pink,42.21
White Silver Necklace Shell Glass,41.17
S/2 Beach Hut Treasure Chests,40.95
Capiz Chandelier,40.95
Giant Medina Stamped Metal Bowl,40.9
Folding Shoe Tidy,39.81
Vintage Notebook Beauty Girl,39.81
Red Rose And Lace C/Cover,39.81
Black Diamond Cluster Earrings,39.78
Amber Crystal Drop Earrings,39.72
Purple Crystal Drop Earrings,39.72
Ubo-Light Triobase Blue,39.55
Large Tahiti Beach Bag,38.77
Freshwater Pearl Bracelet Gold,38.58
Set 10 Cards World Children 17067,38.400000000000006
Pink Leaves And Beads Phone Charm,38.36
Set 10 Cards Printed Graphic 17219,37.980000000000004
Glass Bead Hoop Necklace Black,37.92
New Baroque B'fly Necklace Pink,37.74
New Baroque B'fly Necklace Montana,37.730000000000004
Assorted Colour Silk Glasses Case,37.2
Set 10 Cards Christmas Robin 17095,37.14
Blue Shark Helicopter,36.8
Ocean Stripe Hammock,36.8
Pink Sweetie Necklace,36.0
Pink Allium Artificial Flower,35.94
Ruby Glass Cluster Necklace,35.88
Pink/White Glass Demi Choker,35.88
Silver 2 Strand Necklace-Leaf Charm,35.88
Set 10 Cards Christmas Holly 17259,35.21
Cracked Glaze Necklace Brown,35.0
Robot Mug In Display Box,34.589999999999996
Black Vint Art Dec Crystal Bracelet,34.34
Glass Bead Hoop Earrings Montana,33.74
Potting Shed Sow 'N' Grow Set,33.54
Blue Gingham Rose Cushion Cover,32.7
Pink Baroque Flock Candle Holder,32.7
Red Stone/Crystal Earrings,32.480000000000004
Blue/Green Shell Necklace W Pendant,32.25
M/Colour Pom-Pom Curtain,29.22
Opulent Velvet Set/3 Candles,29.14
Dr Jam's Arouzer Stress Ball,29.05
Purple Fine Bead Necklace W Tassel,28.39
Baroque Butterfly Earrings Black,28.18
White Dove Honeycomb Paper Garland,27.38
4 Gold Flock Christmas Balls,27.38
Amber Bertie Mobile Phone Charm,27.24
St George Set Of 10 Party Lights,26.54
Set 10 Card Christmas Stamps 16963,26.46
Brown Vintage Victorian Earrings,26.44
New England Mug W Gift Box,25.72
Polyester Filler Pad 60x40cm,25.72
Purple Leaves And Beads Phone Char,25.59
Green Leaves And Beads Phone Charm,25.59
Pink Beads+Hand Phone Charm,25.54
Gold Cosmetic Bag Pink Star,24.8
Light Decoration Battery Operated,24.8
Blue Leaves And Beads Phone Charm,24.35
White Anemone Artificial Flower,23.96
Purple/Turq Flowers Handbag,23.06
Filigree Diamante Chain,23.04
Pink Dolly Hair Clips,22.66
3 Birds Canvas Screen,22.59
Laser Cut Multi Strand Necklace,22.5
Purple Chunky Glass+Bead Necklace,22.5
60 Gold And Silver Fairy Cake Cases,21.62
Vintage Blue Tinsel Reel,21.36
White Christmas Tree 60cm,20.509999999999998
Set/4 2 Tone Egg Shape Mixing Bowls,20.45
Black Glass/Shell/Pearl Necklace,19.63
Set 10 Cards Hanging Baubles 17080,19.5
Set 10 Cards Robin Waterpump 17096,19.42
Green Crystal Drop Earrings,19.41
Set 10 Cards Deck The Halls 16960,18.990000000000002
Country Cottage Doorstop Green,18.93
Ocean Scent Candle Jewelled Drawer,18.93
"Ruby Glass Necklace 42""",17.94
Blue/Nat Shell Necklace W Pendant,16.35
Fire Polished Glass Neckl Gold,16.35
Set Of 3 Pink Flying Ducks,15.84
Mummy Mouse Red Gingham Ribbon,15.84
Green Pendant Shell Necklace,15.47
Orange/Fuschia Stones Necklace,15.35
Lily Brooch White/Silver Colour,15.32
Vintage Bead Pink Jewel Stand,15.32
Blossom Images Scrap Book Set,15.32
Blue New Baroque Flock Candlestick,15.02
Blue Padded Soft Mobile,14.61
Cake Stand Lace White,14.61
Set 10 Cards Swirly Xmas Tree 17104,14.48
Large Heart Flowers Hook,14.48
Baroque Butterfly Earrings Montana,14.07
Baroque Butterfly Earrings Red,14.07
Watering Can Single Hook Pistachio,13.69
Pink Bertie Mobile Phone Charm,13.69
Gardeners Kneeling Pad,13.69
Keep Out Girls Door Hanger,13.69
Set 10 Cards Christmas Bauble 16954,13.66
Blue Drop Earrings W Bead Cluster,13.65
Set 10 Cards Triangle Icons 17220,13.23
Set 10 Cards 3 Wise Men 17107,13.23
Necklace+Bracelet Set Pink Daisy,12.86
Pink Feather Christmas Decoration,12.82
Tiny Crystal Bracelet Red,12.79
Dolphin Windmill,12.42
Tea Time Breakfast Basket,12.4
Set/6 Ivory Bird T-Light Candles,12.4
Gold Cosmetics Bag With Butterfly,12.4
Scallop Shell Soap Dish,12.4
Set Of Three Vintage Gift Wraps,12.25
Easter Craft Ivy Wreath With Chick,12.25
Pink Polkadot Kids Bag,12.25
Blue Crystal Boot Phone Charm,11.95
Flower Shop Design Mug,11.94
Pack 4 Flower/Butterfly Patches,11.53
Etched Glass Star Tree Decoration,11.53
Funky Monkey Mug,11.53
Dusty Pink Christmas Tree 30cm,11.53
Orange Felt Vase + Flowers,11.53
Wire Flower T-Light Holder,11.53
Blackchristmas Tree 30cm,11.53
Pink Crystal Guitar Phone Charm,11.12
Hen House W Chick In Nest,10.68
Set 10 Cards Snowy Robin 17099,6.19
Crochet Lilac/Red Bear Keyring,6.19
