CustomerNo,Recency,Frequency,Monetary,Cluster
17701.0,253,1,1306.76,3
17702.0,31,4,11490.91,2
17703.0,36,4,6872.05,2
17704.0,169,2,4301.49,2
17705.0,4,9,9594.0,0
17706.0,5,17,47278.36,0
17707.0,186,2,1632.0,3
17708.0,188,2,1206.27,3
17709.0,170,1,315.13,3
17711.0,11,2,2218.9900000000002,1
17712.0,45,2,2450.63,1
17713.0,278,2,19404.69,2
17714.0,321,1,1099.6599999999999,3
17715.0,201,3,5897.47,2
17716.0,23,12,37618.14,0
17718.0,233,1,993.4699999999999,3
17719.0,38,15,30804.52,0
17720.0,27,4,7129.75,2
17721.0,73,1,6289.66,2
17722.0,97,4,18832.7,2
17723.0,128,6,11473.34,2
17724.0,72,3,4133.3,2
17725.0,17,11,24733.0,0
17727.0,16,1,4227.45,1
17728.0,4,3,15663.12,1
17730.0,4,13,39898.7,0
17731.0,80,4,6213.04,2
17732.0,5,2,1241.3400000000001,1
17733.0,39,2,5455.07,2
17734.0,54,3,5043.4800000000005,2
17735.0,3,19,80240.9,0
17736.0,10,3,2698.12,1
17737.0,10,2,985.92,1
17738.0,20,4,12291.31,2
17739.0,4,8,10669.070000000002,0
17740.0,234,1,7964.2,3
17742.0,114,2,1276.04,3
17744.0,4,7,34337.59,0
17745.0,354,1,707.28,3
17746.0,241,1,410.25,3
17747.0,113,1,196.20000000000002,3
17749.0,179,2,3971.02,3
17750.0,6,9,40650.84,0
17752.0,360,1,2050.56,3
17753.0,302,1,69.17999999999999,3
17754.0,1,5,17317.5,0
17755.0,102,1,3547.36,3
17757.0,2,30,36644.92,0
17758.0,20,10,31389.04,0
17759.0,18,3,8101.02,1
17760.0,22,2,2744.27,1
17761.0,33,1,4809.780000000001,1
17763.0,264,1,138.35999999999999,3
17764.0,51,3,4852.37,2
17765.0,159,3,1734.5,3
17766.0,290,1,1074.32,3
17767.0,16,2,2032.7,1
17768.0,9,3,12213.36,1
17769.0,13,10,20880.89,0
17770.0,199,5,4913.1,2
17771.0,57,2,3114.77,2
17772.0,11,2,385.78000000000003,1
17774.0,97,4,6503.61,2
17775.0,255,1,795.8399999999999,3
17777.0,25,3,5829.29,1
17779.0,22,3,4574.08,1
17781.0,160,2,541.22,3
17783.0,73,2,3894.12,2
17785.0,54,1,821.9,3
17786.0,86,2,2257.26,3
17787.0,10,5,13882.75,0
17788.0,74,2,3293.26,2
17789.0,282,1,989.86,3
17790.0,27,14,10582.67,0
17791.0,30,1,520.47,1
17793.0,26,1,2708.96,1
17795.0,180,2,3854.48,3
17796.0,41,5,2554.82,2
17797.0,23,3,5811.59,1
17799.0,23,10,19807.26,0
17800.0,38,9,8474.61,0
17802.0,83,4,10055.39,2
17805.0,74,1,5425.36,2
17806.0,12,1,4530.58,1
17809.0,17,12,25247.54,0
17810.0,323,1,1040.15,3
17811.0,5,39,48404.19,0
17812.0,13,4,3096.73,1
17813.0,15,5,9461.27,0
17816.0,37,4,313.99,1
17817.0,5,3,803.34,1
17819.0,72,7,14363.75,2
17823.0,15,1,36.12,1
17824.0,52,1,4488.12,1
17827.0,6,6,13424.14,0
17828.0,23,4,7908.45,2
17829.0,299,1,5995.24,3
17830.0,2,3,1128.16,1
17831.0,34,1,159.24,3
17832.0,50,2,2328.53,1
17835.0,3,3,2992.59,1
17836.0,48,2,1171.03,1
17837.0,43,8,6915.45,2
17838.0,27,5,22563.93,2
17839.0,43,1,3249.89,1
17841.0,2,125,255508.58,0
17843.0,304,1,1104.59,3
17844.0,107,1,585.8,3
17846.0,122,1,13882.59,2
17848.0,82,10,21855.1,0
17849.0,219,4,1789.3799999999999,3
17850.0,373,34,22920.73,0
17852.0,12,2,333.17,1
17854.0,186,2,1180.0,3
17855.0,373,1,2233.23,3
17856.0,2,5,16025.83,0
17857.0,5,22,168410.98,0
17858.0,6,14,32418.88,0
17859.0,305,1,1257.3700000000001,3
17860.0,369,1,1312.86,3
17861.0,4,8,20308.57,0
17862.0,324,1,1363.9399999999998,3
17863.0,60,6,29979.079999999998,2
17864.0,13,3,8605.39,1
17865.0,31,20,69781.68,0
17866.0,143,1,2121.14,3
17867.0,31,7,6765.76,2
17869.0,108,6,1792.72,2
17870.0,3,13,15581.09,0
17871.0,205,1,2025.0,3
17872.0,59,1,6717.5599999999995,2
17873.0,81,5,12493.32,2
17874.0,86,7,3000.41,2
17877.0,171,1,1247.98,3
17878.0,44,1,4474.16,1
17879.0,174,1,644.1800000000001,3
17880.0,365,1,3688.7,3
17881.0,305,1,464.68,3
17883.0,4,4,2874.51,1
17884.0,4,4,8144.14,1
17885.0,13,2,3712.36,1
17886.0,32,3,5839.59,2
17887.0,130,1,421.58,3
17888.0,22,9,14784.12,0
17889.0,213,2,1018.69,3
17890.0,323,2,4880.87,3
17891.0,163,1,4237.04,3
17892.0,57,3,1367.31,1
17893.0,226,2,7208.0,2
17894.0,52,9,5273.55,2
17895.0,45,2,1468.74,1
17896.0,24,1,3215.52,1
17897.0,173,4,10206.0,2
17898.0,86,2,2103.36,3
17899.0,160,1,1912.43,3
17900.0,191,2,837.7199999999999,3
17901.0,30,2,5450.5,1
17904.0,22,2,12340.66,2
17905.0,72,4,4991.93,2
17906.0,248,1,341.2,3
17908.0,374,1,1998.18,3
17911.0,10,1,1517.1200000000001,1
17912.0,311,5,2215.16,2
17913.0,59,2,3348.01,2
17914.0,4,1,2957.59,1
17917.0,46,4,7717.53,2
17919.0,89,2,15809.32,2
17920.0,5,17,27223.76,0
17921.0,65,4,5079.76,2
17923.0,283,1,725.0,3
17924.0,12,7,14059.86,0
17925.0,29,2,1023.72,1
17926.0,134,4,22406.94,2
17928.0,46,2,862.12,1
17929.0,12,4,1766.8,1
17930.0,36,5,18121.239999999998,2
17931.0,135,2,2958.59,3
17932.0,30,3,9265.61,2
17933.0,267,1,707.26,3
17934.0,52,3,10554.95,2
17935.0,139,2,951.79,3
17936.0,6,2,1649.94,1
17937.0,9,7,20984.899999999998,0
17939.0,160,1,511.54,3
17940.0,50,9,102301.66,0
17941.0,131,1,2896.08,3
17942.0,8,1,235.22,1
17946.0,234,2,866.96,3
17947.0,38,1,1902.84,1
17948.0,148,1,1843.2,3
17949.0,2,44,348200.27,0
17950.0,73,3,4245.45,2
17951.0,40,3,7348.06,2
17952.0,352,1,139.55,3
17953.0,233,1,5751.599999999999,3
17954.0,6,12,23168.01,0
17955.0,199,4,3369.38,2
17956.0,197,2,14367.22,2
17957.0,67,1,2932.29,3
17958.0,117,1,1369.72,3
17959.0,197,1,673.73,3
17960.0,172,1,495.82,3
17961.0,22,39,6916.73,0
17962.0,143,1,1417.45,3
17964.0,32,2,3519.16,1
17965.0,38,14,18415.04,0
17966.0,38,5,27479.52,2
17967.0,32,2,10206.83,2
17968.0,374,1,1899.72,3
17969.0,167,3,6386.3099999999995,2
17970.0,212,1,5978.16,3
17972.0,242,1,518.65,3
17973.0,27,3,9069.08,2
17974.0,25,4,6149.72,2
17975.0,16,13,20018.08,0
17976.0,373,1,1448.3400000000001,3
17977.0,30,2,3948.56,1
17978.0,366,1,5423.479999999999,3
17979.0,36,4,4758.87,2
17980.0,166,3,7822.98,2
17981.0,78,1,6840.68,2
17984.0,146,1,1161.05,3
17985.0,23,1,2526.56,1
17986.0,57,1,61.900000000000006,3
17987.0,186,1,2878.8,3
17988.0,12,7,534.73,1
17990.0,237,3,4889.639999999999,2
17991.0,226,2,351.84999999999997,3
17994.0,122,5,5831.84,2
17995.0,282,1,1441.16,3
17997.0,75,8,25375.72,2
17999.0,38,3,8096.47,2
18001.0,13,2,3649.15,1
18004.0,363,1,954.74,3
18005.0,4,2,806.35,1
18006.0,24,1,2710.76,1
18008.0,71,9,18375.329999999998,2
18009.0,236,1,1519.41,3
18010.0,257,1,794.15,3
18011.0,374,1,821.04,3
18013.0,156,2,3113.57,3
18014.0,29,1,831.12,1
18015.0,5,1,1013.09,1
18016.0,33,5,11832.74,2
18017.0,82,3,1805.0,2
18018.0,109,2,688.8199999999999,3
18019.0,52,1,111.14,3
18022.0,36,1,8204.06,1
18024.0,153,2,2285.62,3
18027.0,99,1,917.67,3
18030.0,5,2,747.54,1
18032.0,335,1,505.8,3
18033.0,66,1,2651.27,3
18034.0,22,2,6171.34,1
18035.0,36,3,6999.23,2
18036.0,33,3,2504.91,1
18037.0,155,6,264.51,3
18040.0,20,2,1573.3400000000001,1
18041.0,12,21,41769.63,0
18042.0,54,1,507.39,3
18043.0,25,3,3427.84,1
18044.0,5,10,12118.39,0
18045.0,46,1,1637.61,1
18048.0,204,2,1478.48,3
18050.0,360,1,486.21999999999997,3
18053.0,71,1,3403.06,3
18055.0,8,10,29532.6,0
18056.0,289,1,2535.22,3
18058.0,10,1,544.72,1
18059.0,24,3,3009.71,1
18061.0,22,10,11962.8,0
18062.0,174,3,4797.9,2
18064.0,134,2,3441.3599999999997,3
18065.0,6,14,11673.68,0
18066.0,76,1,1432.6599999999999,3
18067.0,41,1,2331.3199999999997,1
18068.0,290,1,165.72,3
18069.0,27,5,15058.35,2
18071.0,258,2,3128.97,3
18072.0,186,1,3205.44,3
18073.0,115,12,35736.26,0
18074.0,374,1,2449.37,3
18075.0,24,10,17681.07,0
18077.0,9,11,21100.579999999998,0
18078.0,218,2,1830.61,3
18079.0,46,4,79916.55,2
18080.0,19,2,7841.16,1
18081.0,37,3,2350.66,1
18082.0,26,1,7027.91,1
18084.0,17,1,1912.56,1
18085.0,331,2,3422.91,3
18086.0,275,1,1130.58,3
18087.0,291,1,43317.54,2
18088.0,62,1,1276.6,3
18092.0,3,11,51683.72,0
18093.0,94,4,16425.52,2
18094.0,82,7,28508.039999999997,2
18095.0,313,2,4889.59,3
18096.0,12,3,8196.94,1
18097.0,8,6,18253.739999999998,0
18099.0,128,1,1699.71,3
18101.0,12,2,770.44,1
18102.0,1,60,897137.36,0
18104.0,38,1,4484.0199999999995,1
18105.0,38,1,587.7,3
18106.0,330,1,1753.23,3
18108.0,255,1,1138.78,3
18109.0,2,26,47594.27,0
18110.0,20,1,1123.46,1
18112.0,13,2,2226.91,1
18113.0,369,1,816.48,3
18114.0,291,1,789.3,3
18116.0,68,8,9956.73,2
18117.0,26,1,6651.450000000001,1
18118.0,11,26,33110.27,0
18119.0,368,1,1466.75,3
18120.0,215,1,431.63,3
18121.0,150,2,5301.88,2
18122.0,9,6,12291.25,0
18123.0,25,2,6407.95,1
18125.0,30,4,9364.23,2
18126.0,61,1,1624.03,3
18127.0,20,3,2284.2599999999998,1
18129.0,244,1,607.37,3
18130.0,16,3,8323.66,1
18133.0,213,1,14796.000000000002,2
18135.0,30,5,4275.82,2
18136.0,64,3,4688.58,2
18138.0,296,1,545.9,3
18139.0,18,6,58913.049999999996,0
18142.0,158,2,14125.52,2
18143.0,117,2,6075.47,2
18144.0,8,12,15681.220000000001,0
18145.0,13,4,24708.38,0
18146.0,141,2,1732.1100000000001,3
18147.0,46,2,2264.44,1
18149.0,51,3,3618.46,2
18150.0,33,3,3983.42,1
18151.0,135,2,4063.47,2
18154.0,4,2,2363.58,1
18155.0,76,3,3107.16,2
18156.0,13,2,2419.57,1
18158.0,10,2,3170.62,1
18159.0,302,1,1968.08,3
18160.0,58,2,3598.12,2
18161.0,16,5,8433.35,0
18164.0,38,1,2295.49,1
18165.0,178,1,2913.76,3
18167.0,24,3,5334.26,1
18168.0,177,6,7221.45,2
18169.0,61,1,832.8100000000001,3
18170.0,34,3,5196.6900000000005,2
18171.0,59,5,6191.95,2
18172.0,15,20,38633.44,0
18173.0,87,4,14665.34,2
18174.0,8,1,309.5,1
18176.0,359,1,3388.6,3
18177.0,32,6,5636.93,2
18178.0,129,4,10496.09,2
18179.0,10,6,13570.29,0
18180.0,5,6,17879.32,0
18181.0,25,1,1888.81,1
18183.0,228,2,4327.61,3
18184.0,16,1,371.40000000000003,1
18185.0,250,1,2187.25,3
18188.0,16,3,12191.2,1
18189.0,78,2,6918.73,2
18190.0,193,2,1726.52,3
18191.0,262,1,1647.8799999999999,3
18192.0,72,1,3604.94,3
18193.0,166,1,1520.85,3
18194.0,83,1,7476.48,2
18196.0,96,2,4998.9,2
18198.0,5,17,46294.34,0
18200.0,107,1,1305.62,3
18202.0,200,3,7327.08,2
18203.0,158,1,605.16,3
18204.0,72,3,14342.869999999999,2
18205.0,37,2,2498.14,1
18209.0,29,1,737.04,1
18210.0,2,6,14888.3,0
18211.0,26,5,4294.24,2
18212.0,327,1,1289.74,3
18213.0,237,1,2616.24,3
18215.0,90,1,1516.1,3
18216.0,32,1,2543.58,1
18217.0,30,2,5669.26,1
18218.0,212,2,5778.58,2
18219.0,3,10,10469.52,0
18220.0,227,1,3265.92,3
18221.0,23,5,9175.39,2
18222.0,93,1,3887.05,3
18223.0,5,14,33450.55,0
18224.0,264,1,870.0699999999999,3
18225.0,4,12,34304.98,0
18226.0,45,11,34784.38,0
18227.0,218,1,311.32,3
18228.0,57,2,3238.42,2
18229.0,12,20,24825.58,0
18230.0,10,7,15495.4,0
18231.0,193,5,10549.94,2
18232.0,82,4,3703.0,2
18233.0,326,1,492.0,3
18235.0,72,3,17140.68,2
18236.0,30,6,4974.89,2
18237.0,3,5,6911.94,0
18239.0,219,5,9748.86,2
18240.0,47,1,805.26,3
18241.0,10,17,12303.97,0
18242.0,73,4,12711.88,2
18245.0,8,7,18187.06,0
18246.0,24,2,2311.9,1
18248.0,123,2,6061.3,2
18249.0,18,1,1409.32,1
18250.0,311,1,2397.72,3
18251.0,88,1,84622.08,2
18252.0,51,2,2964.63,1
18255.0,90,1,864.3399999999999,3
18257.0,40,8,10618.3,0
18259.0,25,3,9714.24,2
18260.0,173,6,17856.56,2
18261.0,44,2,1828.71,1
18262.0,141,1,1958.68,3
18263.0,26,3,16046.56,2
18265.0,73,2,3957.52,2
18268.0,135,1,46.64,3
18269.0,367,1,951.68,3
18270.0,39,2,1325.28,1
18272.0,3,6,22758.63,0
18273.0,3,3,892.3999999999999,1
18274.0,31,1,1082.32,1
18276.0,44,1,2250.74,1
18277.0,59,1,810.1600000000001,3
18278.0,74,1,854.62,3
18280.0,278,1,623.26,3
18281.0,181,1,576.58,3
18282.0,8,2,1044.8600000000001,1
18283.0,4,16,12114.61,0
18287.0,43,3,18139.56,2
